date,ticker,open,high,low,close,volume
2024-02-13,0006.HK,205.47,206.82,200.32,204.42,82861003
2024-02-14,0006.HK,209.32,209.31,203.59,207.86,82686520
2024-02-15,0006.HK,209.99,213.84,208.27,211.77,19520089
2024-02-16,0006.HK,203.74,207.67,203.54,205.05,84183064
2024-02-19,0006.HK,208.46,206.94,201.63,206.48,75906354
2024-02-20,0006.HK,205.05,206.89,200.0,204.88,28767277
2024-02-21,0006.HK,202.34,203.7,202.41,202.62,11651256
2024-02-22,0006.HK,206.35,209.53,200.83,204.37,74241817
2024-02-23,0006.HK,199.79,200.38,195.16,199.1,51799133
2024-02-26,0006.HK,194.45,197.07,190.85,193.91,44872075
2024-02-27,0006.HK,195.79,198.35,193.1,195.8,88910544
2024-02-28,0006.HK,197.79,201.54,194.89,197.27,64658750
2024-02-29,0006.HK,198.02,197.87,197.71,197.71,4327314
2024-03-01,0006.HK,194.73,195.76,189.86,195.14,79559168
2024-03-04,0006.HK,197.07,202.1,193.05,197.36,26389816
2024-03-05,0006.HK,198.42,203.1,198.31,199.41,45773839
2024-03-06,0006.HK,199.22,205.54,194.42,199.71,49176635
2024-03-07,0006.HK,195.86,196.8,191.91,196.22,3815680
2024-03-08,0006.HK,196.48,198.56,193.93,195.01,52633890
2024-03-11,0006.HK,197.89,201.65,196.95,197.5,10083436
2024-03-12,0006.HK,200.79,205.75,201.22,201.47,98099935
2024-03-13,0006.HK,201.08,201.69,195.22,200.52,94658320
2024-03-14,0006.HK,199.55,200.98,199.42,199.81,11347902
2024-03-15,0006.HK,200.28,203.11,193.91,199.37,34536130
2024-03-18,0006.HK,198.83,203.86,197.09,200.23,1423237
2024-03-19,0006.HK,200.41,200.61,194.11,198.52,23021852
2024-03-20,0006.HK,188.65,195.64,185.93,189.94,41145836
2024-03-21,0006.HK,194.82,197.11,189.72,193.38,89934515
2024-03-22,0006.HK,199.62,199.98,196.5,198.63,92317451
2024-03-25,0006.HK,196.83,201.17,196.67,196.84,69350999
2024-03-26,0006.HK,192.19,195.15,191.38,193.73,28280025
2024-03-27,0006.HK,195.14,195.72,190.22,193.37,70458607
2024-03-28,0006.HK,192.96,195.08,187.52,192.87,60048113
2024-03-29,0006.HK,197.22,199.81,192.15,195.78,13644880
2023-04-14,0012.HK,404.57,418.19,396.8,408.25,13552689
2023-04-17,0012.HK,408.82,424.24,401.82,411.95,89779422
2023-04-18,0012.HK,412.25,412.94,403.73,408.24,78130034
2023-04-19,0012.HK,417.05,419.98,410.85,417.95,77416876
2023-04-20,0012.HK,428.32,428.87,415.38,425.92,92135509
2023-04-21,0012.HK,422.18,435.46,413.88,426.06,83952105
2023-04-24,0012.HK,430.0,430.35,414.69,426.54,48587769
2023-04-25,0012.HK,419.52,426.49,416.98,421.21,21772777
2023-04-26,0012.HK,416.08,427.07,412.81,417.27,33301273
2023-04-27,0012.HK,411.6,419.67,405.23,410.25,24710186
2023-04-28,0012.HK,404.99,418.93,406.9,409.08,70062845
2023-05-01,0012.HK,406.07,416.73,407.34,409.54,39577163
2023-05-02,0012.HK,397.44,406.9,397.77,399.85,5838125
2023-05-03,0012.HK,404.85,411.86,399.25,404.07,65353334
2023-05-04,0012.HK,399.92,400.43,389.71,398.87,62280406
2023-05-05,0012.HK,397.54,409.06,397.38,401.41,24678301
2023-05-08,0012.HK,407.15,412.86,397.34,406.35,46834427
2023-05-09,0012.HK,417.8,419.7,409.8,414.4,4499731
2023-05-10,0012.HK,417.75,422.33,418.5,421.3,35675432
2023-05-11,0012.HK,429.5,441.54,421.1,431.86,25402759
2023-05-12,0012.HK,436.62,441.57,431.79,437.23,34446221
2023-05-15,0012.HK,437.47,449.76,436.89,438.41,82943407
2023-05-16,0012.HK,438.57,442.83,430.77,435.39,56160143
2023-05-17,0012.HK,437.18,441.88,423.11,434.7,81148431
2023-05-18,0012.HK,447.73,456.37,434.59,445.41,27890088
2023-05-19,0012.HK,442.36,450.95,432.64,444.18,39152793
2023-05-22,0012.HK,441.41,447.76,440.32,444.23,85626304
2023-05-23,0012.HK,449.82,461.87,441.02,454.16,9439675
2023-05-24,0012.HK,454.52,462.65,450.13,452.66,47949909
2023-05-25,0012.HK,450.57,449.59,437.28,447.35,14315712
2023-05-26,0012.HK,457.75,458.17,443.52,455.05,62687958
2023-05-29,0012.HK,445.69,450.1,437.44,449.49,1023847
2023-05-30,0012.HK,454.08,459.93,441.58,452.3,24067489
2023-05-31,0012.HK,456.77,460.78,449.84,453.95,45822789
2023-06-01,0012.HK,453.79,469.47,450.24,456.19,13967208
2023-06-02,0012.HK,438.89,444.06,429.35,439.72,93410558
2023-06-05,0012.HK,448.34,447.61,436.31,444.96,76469223
2023-06-06,0012.HK,442.05,452.54,440.64,444.65,65743260
2023-06-07,0012.HK,450.7,458.36,448.37,448.85,35303390
2023-06-08,0012.HK,455.73,452.6,442.65,452.31,5816922
2023-06-09,0012.HK,455.92,455.92,452.44,454.54,65012576
2023-06-12,0012.HK,447.67,461.62,450.05,451.92,66450979
2023-06-13,0012.HK,445.18,460.96,445.79,449.4,38466679
2023-06-14,0012.HK,447.58,455.59,447.33,449.12,25953875
2023-06-15,0012.HK,446.77,462.05,437.21,450.37,91188705
2023-06-16,0012.HK,445.85,454.42,435.94,447.59,90323241
2023-06-19,0012.HK,456.28,466.6,449.7,454.01,19284683
2023-06-20,0012.HK,450.14,458.47,446.55,451.87,92719484
2023-06-21,0012.HK,444.29,454.71,444.8,445.32,16085032
2023-06-22,0012.HK,452.64,455.06,445.78,449.38,30060295
2023-06-23,0012.HK,460.62,462.53,461.76,462.15,81531804
2023-06-26,0012.HK,450.46,467.77,448.77,454.15,85519135
2023-06-27,0012.HK,449.46,458.69,448.9,453.39,11536938
2023-06-28,0012.HK,460.61,466.84,449.88,460.72,30726713
2023-06-29,0012.HK,469.09,468.77,453.78,464.75,54084707
2023-06-30,0012.HK,470.77,479.38,465.71,469.17,4646416
2023-07-03,0012.HK,468.48,480.38,468.14,469.48,60617812
2023-07-04,0012.HK,446.82,456.22,438.33,450.85,75105248
2023-07-05,0012.HK,448.74,455.21,444.77,452.69,46802188
2023-07-06,0012.HK,454.46,461.65,451.4,455.32,37557613
2023-07-07,0012.HK,463.54,467.31,454.12,463.1,61766096
2023-07-10,0012.HK,457.88,467.91,451.93,457.97,80553834
2023-07-11,0012.HK,469.09,476.54,464.97,469.62,22903150
2023-07-12,0012.HK,466.46,476.29,453.91,467.53,44260171
2023-07-13,0012.HK,465.16,477.71,462.53,464.24,28793453
2023-07-14,0012.HK,459.38,460.09,448.85,459.31,77710730
2023-07-17,0012.HK,463.1,470.22,465.83,466.61,82561724
2023-07-18,0012.HK,461.62,470.94,455.59,459.04,12938035
2023-07-19,0012.HK,463.63,469.66,453.9,463.48,83570000
2023-07-20,0012.HK,457.63,458.79,448.0,457.96,23633484
2023-07-21,0012.HK,461.29,466.64,451.71,457.75,51158274
2023-07-24,0012.HK,448.71,457.5,441.39,447.37,93890256
2023-07-25,0012.HK,457.05,466.25,448.24,452.73,93329426
2023-07-26,0012.HK,450.94,463.45,450.57,451.8,90509906
2023-07-27,0012.HK,458.68,461.23,444.17,455.67,34061679
2023-07-28,0012.HK,456.97,457.71,447.42,454.54,56974552
2023-07-31,0012.HK,459.18,471.09,453.57,458.23,78843582
2023-08-01,0012.HK,458.75,469.45,447.88,458.0,21777889
2023-08-02,0012.HK,467.13,472.82,458.62,463.18,47262228
2023-08-03,0012.HK,465.83,474.77,454.66,466.98,46016543
2023-08-04,0012.HK,468.03,476.01,463.32,468.45,95774518
2023-08-07,0012.HK,463.62,474.47,456.07,462.22,63065860
2023-08-08,0012.HK,455.33,461.11,453.49,459.28,40175574
2023-08-09,0012.HK,456.76,461.45,452.45,454.05,97260836
2023-08-10,0012.HK,460.6,469.37,459.21,463.87,31243386
2023-08-11,0012.HK,467.21,480.85,469.12,469.39,77606529
2023-08-14,0012.HK,469.98,475.99,463.27,469.75,46821130
2023-08-15,0012.HK,465.91,468.73,464.54,465.89,75698965
2023-08-16,0012.HK,462.13,473.58,450.57,460.46,9034781
2023-08-17,0012.HK,464.41,475.22,455.56,461.4,6822129
2023-08-18,0012.HK,476.91,475.3,467.7,474.25,28475714
2023-08-21,0012.HK,478.32,480.81,472.94,474.38,30609027
2023-08-22,0012.HK,481.94,496.76,471.46,483.03,58271614
2023-08-23,0012.HK,484.04,496.39,472.45,485.13,44284281
2023-08-24,0012.HK,491.26,495.29,475.5,489.32,70806113
2023-08-25,0012.HK,485.95,486.09,480.27,485.92,92068221
2023-08-28,0012.HK,480.81,493.17,480.64,484.58,8006593
2023-08-29,0012.HK,474.07,485.31,475.64,478.64,16911221
2023-08-30,0012.HK,484.16,490.4,471.29,480.92,52066754
2023-08-31,0012.HK,483.73,482.37,472.07,479.26,62824169
2023-09-01,0012.HK,478.46,482.57,467.68,481.95,33144592
2023-09-04,0012.HK,470.87,486.37,474.88,474.92,7069078
2023-09-05,0012.HK,477.62,478.63,465.84,478.26,32969333
2023-09-06,0012.HK,478.55,493.09,470.88,479.57,50131488
2023-09-07,0012.HK,478.2,480.65,479.2,480.65,9089760
2023-09-08,0012.HK,488.04,485.45,477.82,483.55,99941648
2023-09-11,0012.HK,478.44,488.06,478.75,481.93,4186824
2023-09-12,0012.HK,511.47,510.77,497.87,509.54,16847540
2023-09-13,0012.HK,517.4,516.0,498.45,513.22,59174942
2023-09-14,0012.HK,512.55,520.39,500.55,514.13,75075214
2023-09-15,0012.HK,521.02,525.64,507.04,519.96,59751722
2023-09-18,0012.HK,518.87,520.83,500.92,516.0,22220054
2023-09-19,0012.HK,513.68,527.0,496.66,511.81,31309202
2023-09-20,0012.HK,513.52,522.97,508.82,518.06,92165347
2023-09-21,0012.HK,520.67,537.31,515.55,525.07,81315022
2023-09-22,0012.HK,534.7,535.19,533.7,534.56,9190672
2023-09-25,0012.HK,524.26,537.02,508.8,523.24,55835445
2023-09-26,0012.HK,525.74,537.81,518.03,522.35,28555103
2023-09-27,0012.HK,527.14,536.16,520.31,525.04,85571783
2023-09-28,0012.HK,526.44,532.55,525.1,530.82,95434228
2023-09-29,0012.HK,534.75,550.54,534.12,535.12,90388064
2023-10-02,0012.HK,532.72,542.63,525.54,528.39,69802916
2023-10-03,0012.HK,527.51,534.69,518.75,532.58,3330488
2023-10-04,0012.HK,531.15,550.02,529.85,535.25,31895228
2023-10-05,0012.HK,541.07,545.8,524.07,537.92,88565706
2023-10-06,0012.HK,527.47,540.27,517.91,529.18,50507053
2023-10-09,0012.HK,525.17,524.32,521.51,521.87,7951376
2023-10-10,0012.HK,536.52,550.89,535.28,536.16,23978787
2023-10-11,0012.HK,540.32,556.02,528.55,544.19,49038657
2023-10-12,0012.HK,547.01,552.93,530.54,543.79,49217385
2023-10-13,0012.HK,548.1,553.59,538.98,543.52,34290124
2023-10-16,0012.HK,558.25,566.06,553.89,561.75,28741795
2023-10-17,0012.HK,562.72,574.19,557.77,562.25,17303809
2023-10-18,0012.HK,564.19,572.7,544.74,561.38,6828345
2023-10-19,0012.HK,556.43,561.19,540.59,554.81,5395259
2023-10-20,0012.HK,549.21,568.86,548.45,552.97,53242836
2023-10-23,0012.HK,543.89,549.14,534.69,539.13,28982530
2023-10-24,0012.HK,544.41,545.78,533.74,543.44,4290792
2023-10-25,0012.HK,550.68,555.06,543.65,553.82,84460481
2023-10-26,0012.HK,563.1,578.57,558.67,564.48,51443415
2023-10-27,0012.HK,555.71,574.1,542.8,558.65,69202388
2023-10-30,0012.HK,540.84,546.67,527.23,539.53,43638897
2023-10-31,0012.HK,546.43,556.0,541.43,542.38,31471527
2023-11-01,0012.HK,551.97,553.53,552.27,553.22,33609619
2023-11-02,0012.HK,538.99,554.73,532.35,540.02,57051279
2023-11-03,0012.HK,533.62,545.14,535.78,537.1,56313090
2023-11-06,0012.HK,537.44,540.59,529.34,540.09,57686500
2023-11-07,0012.HK,528.5,543.14,525.76,533.38,78560111
2023-11-08,0012.HK,514.77,531.84,512.19,519.66,37682403
2023-11-09,0012.HK,518.75,516.44,506.9,513.97,32777165
2023-11-10,0012.HK,509.97,518.13,495.76,509.69,66452379
2023-11-13,0012.HK,496.7,506.8,481.85,495.37,30428596
2023-11-14,0012.HK,504.94,505.49,498.56,503.43,6843644
2023-11-15,0012.HK,513.56,528.35,511.77,515.26,64831310
2023-11-16,0012.HK,519.42,526.57,508.16,515.6,97992032
2023-11-17,0012.HK,523.37,530.75,512.09,521.34,90338837
2023-11-20,0012.HK,507.79,510.02,497.59,509.88,11842231
2023-11-21,0012.HK,507.05,521.5,503.58,508.9,17729078
2023-11-22,0012.HK,507.49,512.21,497.2,504.58,36849105
2023-11-23,0012.HK,511.5,512.64,493.99,507.79,30970170
2023-11-24,0012.HK,489.44,496.96,475.47,487.35,12066645
2023-11-27,0012.HK,486.78,495.07,475.99,485.22,84437336
2023-11-28,0012.HK,494.58,492.91,483.68,489.89,1529286
2023-11-29,0012.HK,493.83,497.85,479.84,491.74,75469970
2023-11-30,0012.HK,500.7,499.27,483.3,497.61,34073765
2023-12-01,0012.HK,494.49,504.99,486.53,493.25,58494128
2023-12-04,0012.HK,475.29,479.95,466.94,472.46,52105516
2023-12-05,0012.HK,483.99,483.73,469.73,480.34,13668184
2023-12-06,0012.HK,489.01,491.91,476.4,485.9,98153522
2023-12-07,0012.HK,501.68,511.94,484.63,497.43,89233929
2023-12-08,0012.HK,496.38,498.28,488.99,498.09,51410438
2023-12-11,0012.HK,497.37,509.38,498.58,501.3,38387444
2023-12-12,0012.HK,517.38,524.19,517.72,518.91,5827051
2023-12-13,0012.HK,504.05,508.61,503.0,504.61,10509174
2023-12-14,0012.HK,507.18,514.28,506.37,508.08,22333851
2023-12-15,0012.HK,518.96,519.54,516.74,517.46,59708480
2023-12-18,0012.HK,520.52,525.97,508.97,519.21,22054966
2023-12-19,0012.HK,520.91,534.72,509.85,519.83,88432531
2023-12-20,0012.HK,504.8,522.64,498.46,508.37,38592993
2023-12-21,0012.HK,519.27,530.85,515.29,519.66,48479269
2023-12-22,0012.HK,528.34,528.57,517.07,528.09,35255690
2023-12-25,0012.HK,538.99,547.38,533.67,538.36,71985702
2023-12-26,0012.HK,535.44,550.73,522.46,538.29,71900026
2023-12-27,0012.HK,531.55,547.54,528.21,535.81,44288195
2023-12-28,0012.HK,537.91,536.45,523.38,535.86,62027574
2023-12-29,0012.HK,553.45,555.91,537.41,549.63,52354907
2024-01-01,0012.HK,548.93,554.5,545.57,547.59,52820432
2024-01-02,0012.HK,554.68,563.62,550.65,559.88,70074826
2024-01-03,0012.HK,555.62,575.12,547.33,558.75,53715540
2024-01-04,0012.HK,546.37,566.32,548.18,551.68,20350342
2024-01-05,0012.HK,539.23,539.67,529.66,534.6,82078655
2024-01-08,0012.HK,541.91,554.16,537.11,539.31,99466539
2024-01-09,0012.HK,542.17,550.62,539.68,545.63,73571671
2024-01-10,0012.HK,536.7,537.51,533.78,536.33,96126561
2024-01-11,0012.HK,547.28,552.01,532.18,548.31,24492604
2024-01-12,0012.HK,539.21,551.75,522.46,537.06,55772659
2024-01-15,0012.HK,545.0,547.38,535.87,542.88,71809594
2024-01-16,0012.HK,552.86,556.61,545.0,549.15,30876514
2024-01-17,0012.HK,554.9,561.24,547.37,558.1,4552088
2024-01-18,0012.HK,539.36,552.32,535.99,541.72,8281826
2024-01-19,0012.HK,548.15,559.9,539.24,550.49,42380814
2024-01-22,0012.HK,551.75,549.56,537.48,549.41,15094852
2024-01-23,0012.HK,542.64,562.44,536.49,546.71,53181769
2024-01-24,0012.HK,556.18,554.38,540.98,553.59,83382630
2024-01-25,0012.HK,565.74,567.96,551.14,561.68,75932790
2024-01-26,0012.HK,542.8,546.95,532.89,545.03,39347128
2024-01-29,0012.HK,529.81,542.27,530.43,534.6,51860769
2024-01-30,0012.HK,539.66,551.51,539.57,544.32,6751568
2024-01-31,0012.HK,543.48,554.4,535.07,548.31,93543298
2024-02-01,0012.HK,550.81,554.65,545.04,549.91,38117976
2024-02-02,0012.HK,537.91,545.75,536.08,541.89,6135734
2024-02-05,0012.HK,543.09,548.98,532.49,545.57,68593478
2024-02-06,0012.HK,559.27,567.59,549.75,555.65,91728725
2024-02-07,0012.HK,570.0,577.97,564.98,575.08,37872712
2024-02-08,0012.HK,571.2,575.69,557.54,572.14,51410131
2024-02-09,0012.HK,584.75,586.6,563.14,579.78,70910566
2024-02-12,0012.HK,593.54,600.41,583.95,596.03,72657736
2024-02-13,0012.HK,586.92,593.49,571.34,583.2,31737345
2024-02-14,0012.HK,594.55,615.83,592.55,599.05,3670487
2024-02-15,0012.HK,602.93,609.04,600.48,600.98,82087813
2024-02-16,0012.HK,597.82,614.77,592.48,601.77,19517471
2024-02-19,0012.HK,599.38,606.81,579.64,597.0,65012207
2024-02-20,0012.HK,595.47,596.43,582.26,593.86,59003998
2024-02-21,0012.HK,583.1,602.37,570.21,587.35,11180904
2024-02-22,0012.HK,574.62,588.24,572.47,579.07,40970338
2024-02-23,0012.HK,580.62,597.24,566.79,583.09,28748894
2024-02-26,0012.HK,587.47,593.18,581.43,592.94,20287542
2024-02-27,0012.HK,581.03,598.11,569.08,583.74,78243103
2024-02-28,0012.HK,579.79,583.42,569.91,577.77,44999125
2024-02-29,0012.HK,575.79,595.89,572.61,580.1,88143764
2024-03-01,0012.HK,574.22,571.89,556.95,570.52,15380850
2024-03-04,0012.HK,576.51,587.54,564.61,572.72,11313629
2024-03-05,0012.HK,566.36,584.45,569.31,570.52,20748092
2024-03-06,0012.HK,551.18,562.15,540.43,556.62,82969516
2024-03-07,0012.HK,560.57,571.46,550.77,560.67,35205247
2024-03-08,0012.HK,552.97,568.92,550.98,556.06,36712169
2024-03-11,0012.HK,562.7,564.74,548.86,564.72,62702296
2024-03-12,0012.HK,563.34,570.53,560.27,563.18,50885922
2024-03-13,0012.HK,556.0,559.98,554.29,557.28,58048576
2024-03-14,0012.HK,552.58,567.96,547.51,557.12,81327236
2024-03-15,0012.HK,572.36,577.83,563.04,567.61,6602493
2024-03-18,0012.HK,584.11,596.62,574.59,583.4,59761458
2024-03-19,0012.HK,593.41,592.21,572.78,588.71,69373717
2024-03-20,0012.HK,587.39,598.52,577.35,583.63,83488128
2024-03-21,0012.HK,586.37,585.56,579.86,584.03,18756609
2024-03-22,0012.HK,580.21,590.19,571.29,583.28,32843522
2024-03-25,0012.HK,578.23,587.22,564.97,582.08,47818183
2024-03-26,0012.HK,583.1,594.98,576.86,579.98,42229314
2024-03-27,0012.HK,574.33,576.63,555.5,571.7,67921181
2024-03-28,0012.HK,581.9,594.13,573.5,580.18,16532270
2024-03-29,0012.HK,591.94,598.85,584.39,587.78,77636604
2023-04-14,0016.HK,152.83,154.49,147.98,152.53,80954719
2023-04-17,0016.HK,150.93,154.41,149.05,152.08,34866815
2023-04-18,0016.HK,151.29,155.88,148.67,151.36,19050593
2023-04-19,0016.HK,153.76,154.5,149.3,153.41,5967243
2023-04-20,0016.HK,151.78,155.22,150.6,153.24,19368994
2023-04-21,0016.HK,155.04,154.76,153.77,154.16,59170021
2023-04-24,0016.HK,154.25,160.22,152.49,155.73,45547520
2023-04-25,0016.HK,153.26,157.29,151.55,153.93,14104922
2023-04-26,0016.HK,153.62,158.22,151.3,154.85,14641544
2023-04-27,0016.HK,158.01,161.82,154.59,158.01,28366729
2023-04-28,0016.HK,156.82,156.47,153.99,155.78,95546334
2023-05-01,0016.HK,157.93,157.15,153.66,156.86,15095072
2023-05-02,0016.HK,156.33,159.52,151.38,154.94,67300205
2023-05-03,0016.HK,158.42,158.45,153.51,157.34,2109891
2023-05-04,0016.HK,159.48,164.08,159.3,159.76,13646569
2023-05-05,0016.HK,158.01,160.89,157.9,158.95,61573296
2023-05-08,0016.HK,164.29,167.16,159.79,164.25,48288700
2023-05-09,0016.HK,168.65,167.45,164.6,167.01,30269276
2023-05-10,0016.HK,168.95,171.72,166.67,168.81,85368669
2023-05-11,0016.HK,170.12,173.13,165.43,170.49,79165509
2023-05-12,0016.HK,172.21,177.28,169.23,173.04,2068061
2023-05-15,0016.HK,169.32,175.53,167.01,170.49,11773566
2023-05-16,0016.HK,169.72,172.62,166.09,171.02,51637370
2023-05-17,0016.HK,171.06,174.72,167.61,172.04,43555865
2023-05-18,0016.HK,171.38,171.36,167.96,171.04,30949858
2023-05-19,0016.HK,171.38,175.39,170.14,172.27,63439280
2023-05-22,0016.HK,174.29,176.99,171.33,175.49,54509856
2023-05-23,0016.HK,174.28,176.14,173.29,174.41,10303400
2023-05-24,0016.HK,175.96,174.91,173.12,174.3,37454788
2023-05-25,0016.HK,173.45,172.58,168.96,172.19,34208897
2023-05-26,0016.HK,169.27,172.57,163.54,167.61,63364749
2023-05-29,0016.HK,169.73,170.39,165.37,169.6,98935921
2023-05-30,0016.HK,169.41,170.21,165.58,169.57,27566458
2023-05-31,0016.HK,169.77,171.44,166.95,169.73,17483455
2023-06-01,0016.HK,166.67,167.6,166.7,167.25,20676495
2023-06-02,0016.HK,167.67,168.57,164.19,166.82,29834842
2023-06-05,0016.HK,170.26,173.89,165.96,169.6,24979546
2023-06-06,0016.HK,170.25,170.62,167.8,169.63,10348379
2023-06-07,0016.HK,170.15,172.35,165.23,169.74,65261259
2023-06-08,0016.HK,170.12,171.41,167.0,170.3,49718108
2023-06-09,0016.HK,165.81,171.98,165.5,167.18,11150963
2023-06-12,0016.HK,169.87,170.41,166.74,168.78,28437141
2023-06-13,0016.HK,166.41,169.23,163.41,165.63,24851633
2023-06-14,0016.HK,162.53,165.21,159.14,163.33,34427915
2023-06-15,0016.HK,161.39,164.8,157.58,160.79,24125435
2023-06-16,0016.HK,161.47,164.69,157.57,160.4,3663511
2023-06-19,0016.HK,160.21,163.34,154.89,159.59,59908054
2023-06-20,0016.HK,159.9,161.43,158.42,159.62,43389724
2023-06-21,0016.HK,158.04,159.92,153.93,157.48,61043585
2023-06-22,0016.HK,160.65,164.56,156.92,159.89,7382781
2023-06-23,0016.HK,163.5,164.95,161.66,161.92,11278881
2023-06-26,0016.HK,161.02,162.18,160.73,161.53,88153931
2023-06-27,0016.HK,160.41,161.3,156.2,160.4,59228246
2023-06-28,0016.HK,159.06,162.36,155.73,159.04,40834431
2023-06-29,0016.HK,156.82,161.23,155.59,158.33,92056698
2023-06-30,0016.HK,155.48,156.89,151.62,155.04,90623209
2023-07-03,0016.HK,151.36,154.34,152.58,152.84,65749267
2023-07-04,0016.HK,154.94,155.79,154.07,154.84,21215707
2023-07-05,0016.HK,154.79,156.47,151.64,155.57,95377937
2023-07-06,0016.HK,159.74,162.47,159.2,159.42,23826930
2023-07-07,0016.HK,157.17,161.59,156.39,158.74,48287387
2023-07-10,0016.HK,156.52,160.06,154.53,157.91,28181903
2023-07-11,0016.HK,156.1,158.54,153.93,156.97,31568801
2023-07-12,0016.HK,157.75,160.62,154.26,156.25,98124429
2023-07-13,0016.HK,156.26,156.39,152.16,154.74,95947115
2023-07-14,0016.HK,155.73,156.39,153.95,155.4,21368872
2023-07-17,0016.HK,155.0,156.56,151.97,155.49,1460902
2023-07-18,0016.HK,155.51,155.71,150.11,154.34,9611753
2023-07-19,0016.HK,157.44,161.95,153.23,157.26,10862556
2023-07-20,0016.HK,161.57,164.5,158.35,161.77,30949687
2023-07-21,0016.HK,164.38,166.18,164.21,164.63,5153502
2023-07-24,0016.HK,165.16,170.07,165.22,166.04,12043952
2023-07-25,0016.HK,169.57,171.47,164.31,167.97,46147748
2023-07-26,0016.HK,171.98,173.46,169.01,172.69,58429101
2023-07-27,0016.HK,175.83,176.59,171.27,174.69,47332069
2023-07-28,0016.HK,173.69,177.1,169.69,173.19,59048894
2023-07-31,0016.HK,173.86,177.99,169.88,174.24,26435561
2023-08-01,0016.HK,175.66,180.61,173.66,175.92,96574215
2023-08-02,0016.HK,171.95,175.72,170.31,173.33,60420411
2023-08-03,0016.HK,173.7,176.98,170.91,172.62,64512100
2023-08-04,0016.HK,177.08,177.52,174.62,175.5,92228868
2023-08-07,0016.HK,170.71,174.47,167.55,170.74,16729022
2023-08-08,0016.HK,167.86,168.56,164.84,167.57,87415052
2023-08-09,0016.HK,165.78,167.31,165.19,167.16,33775071
2023-08-10,0016.HK,167.81,170.13,163.48,168.08,1353076
2023-08-11,0016.HK,166.0,165.77,161.86,164.69,97220653
2023-08-14,0016.HK,165.49,164.94,161.99,164.41,73277823
2023-08-15,0016.HK,167.95,171.11,164.57,167.29,18416370
2023-08-16,0016.HK,167.38,170.75,165.53,167.5,7981683
2023-08-17,0016.HK,168.41,174.81,165.57,169.89,30151783
2023-08-18,0016.HK,169.31,170.48,164.28,168.41,47256005
2023-08-21,0016.HK,166.63,168.66,166.0,166.4,29185230
2023-08-22,0016.HK,169.1,169.12,165.48,168.55,74358331
2023-08-23,0016.HK,168.59,172.52,165.22,169.52,11167467
2023-08-24,0016.HK,166.62,169.91,162.11,166.54,91859848
2023-08-25,0016.HK,163.67,165.16,160.64,164.57,17787673
2023-08-28,0016.HK,167.09,172.5,165.92,168.47,39463424
2023-08-29,0016.HK,167.66,168.01,162.01,166.16,28130246
2023-08-30,0016.HK,167.65,171.05,164.94,168.53,52090056
2023-08-31,0016.HK,167.92,171.25,165.9,167.35,21353480
2023-09-01,0016.HK,166.09,170.1,163.35,167.38,9408438
2023-09-04,0016.HK,168.24,169.8,166.92,168.15,32104971
2023-09-05,0016.HK,164.44,166.59,158.28,162.88,51378401
2023-09-06,0016.HK,159.54,162.67,156.94,159.34,48860916
2023-09-07,0016.HK,159.16,160.88,159.32,159.58,32442070
2023-09-08,0016.HK,156.5,158.67,157.2,157.88,59076712
2023-09-11,0016.HK,161.17,164.16,159.42,160.27,55510757
2023-09-12,0016.HK,155.43,157.14,154.44,156.44,37284921
2023-09-13,0016.HK,157.98,160.16,155.92,157.8,4179067
2023-09-14,0016.HK,153.13,157.92,150.83,154.57,65567647
2023-09-15,0016.HK,153.93,158.32,153.03,153.79,41900317
2023-09-18,0016.HK,151.72,151.9,148.58,151.36,73654886
2023-09-19,0016.HK,156.1,157.98,151.87,155.71,80511446
2023-09-20,0016.HK,151.92,156.37,150.84,152.62,37900411
2023-09-21,0016.HK,150.97,153.43,151.86,152.37,81979460
2023-09-22,0016.HK,148.67,150.53,146.88,148.45,47158564
2023-09-25,0016.HK,152.48,153.44,151.31,152.04,70489871
2023-09-26,0016.HK,152.47,156.8,150.64,152.99,18289247
2023-09-27,0016.HK,152.04,156.55,152.71,153.33,80936756
2023-09-28,0016.HK,157.24,157.42,152.49,156.75,35157932
2023-09-29,0016.HK,158.25,161.67,153.56,157.13,76447471
2023-10-02,0016.HK,157.91,157.83,155.52,157.68,80788099
2023-10-03,0016.HK,157.32,162.28,154.4,158.02,8570840
2023-10-04,0016.HK,158.31,163.39,156.61,159.39,79897610
2023-10-05,0016.HK,158.35,160.53,157.33,158.25,42925273
2023-10-06,0016.HK,158.72,158.25,156.05,157.77,70556118
2023-10-09,0016.HK,160.99,160.79,157.82,159.72,43892399
2023-10-10,0016.HK,160.04,160.93,156.25,160.42,83861857
2023-10-11,0016.HK,160.97,162.01,159.35,160.17,8995852
2023-10-12,0016.HK,157.23,160.92,156.08,156.84,37905493
2023-10-13,0016.HK,161.18,162.45,159.63,160.4,53545433
2023-10-16,0016.HK,159.68,159.21,156.88,158.84,55478133
2023-10-17,0016.HK,161.57,164.58,160.82,161.22,78782526
2023-10-18,0016.HK,160.77,165.68,157.42,161.68,62597659
2023-10-19,0016.HK,159.79,159.05,157.86,158.57,80063452
2023-10-20,0016.HK,161.6,163.08,158.7,161.58,96897155
2023-10-23,0016.HK,161.26,165.05,157.77,162.23,22571413
2023-10-24,0016.HK,166.39,167.02,165.44,165.51,50580887
